#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism Name Interactor A	Organism ID Interactor B	Organism Name Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types
2385323	4961474	3607	1776977	109820	HHV8GK18_gp51	-	ORF45	FOXK2	-	ILF|ILF-1|ILF1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDE4	Q77UV9	YP_001129397	Q01167	-	NP_004505	-	-	-	-	-	-
2385324	4961474	5595	1776977	111581	HHV8GK18_gp51	-	ORF45	MAPK3	-	ERK-1|ERK1|ERT2|HS44KDAP|HUMKER1A|P44ERK1|P44MAPK|PRKM3|p44-ERK1|p44-MAPK	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDE4	Q77UV9	YP_001129397	P27361	Q9BWJ1|L7RXH5	NP_002737|NP_001103361|NP_001035145	-	-	-	-	-	-
2385325	4961474	4008	1776977	110193	HHV8GK18_gp51	RP11-332E3.2	ORF45	LMO7	-	FBX20|FBXO20|LOMP	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDE4	Q77UV9	YP_001129397	Q8WWI1	F8WD26	NP_001293009|NP_001317512|NP_056667|NP_005349	-	-	-	-	-	-
2385326	4961474	6478	1776977	112373	HHV8GK18_gp51	-	ORF45	SIAH2	-	hSiah2	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDE4	Q77UV9	YP_001129397	O43255	-	NP_005058	-	-	-	-	-	-
2385327	4961474	5594	1776977	111580	HHV8GK18_gp51	-	ORF45	MAPK1	-	ERK|ERK-2|ERK2|ERT1|MAPK2|P42MAPK|PRKM1|PRKM2|p38|p40|p41|p41mapk|p42-MAPK	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDE4	Q77UV9	YP_001129397	P28482	Q1HBJ4|Q499G7	NP_002736|NP_620407	-	-	-	-	-	-
2385328	4961474	6477	1776977	112372	HHV8GK18_gp51	-	ORF45	SIAH1	-	SIAH1A	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDE4	Q77UV9	YP_001129397	Q8IUQ4	-	NP_001006611|NP_003022	-	-	-	-	-	-
2385329	4961474	84129	1776977	123902	HHV8GK18_gp51	-	ORF45	ACAD11	-	ACAD-11	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDE4	Q77UV9	YP_001129397	Q709F0	-	NP_115545	-	-	-	-	-	-
2385330	4961474	271	1776977	106768	HHV8GK18_gp51	RP5-1160K1.5	ORF45	AMPD2	-	PCH9|SPG63	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDE4	Q77UV9	YP_001129397	Q01433	A0A024R098|B2RB47	NP_001244289|NP_001244290|NP_631895|NP_004028|NP_001295099|NP_981949	-	-	-	-	-	-
2385368	4961472	114880	1776975	125381	HHV8GK18_gp50	-	ORF46	OSBPL6	-	ORP6	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HFA1	Q76RG8	YP_001129398	Q9BZF3	-	NP_001188410|NP_001188411|NP_001188409|NP_115912|NP_665682	-	-	-	-	-	-
2385369	4961472	26031	1776975	117497	HHV8GK18_gp50	-	ORF46	OSBPL3	-	ORP-3|ORP3|OSBP3	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HFA1	Q76RG8	YP_001129398	Q9H4L5	-	NP_056365|NP_663162|NP_663160|NP_663161	-	-	-	-	-	-
2385370	4961472	114881	1776975	125382	HHV8GK18_gp50	-	ORF46	OSBPL7	-	ORP7	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HFA1	Q76RG8	YP_001129398	Q9BZF2	Q8WXP9	NP_665741	-	-	-	-	-	-
2385371	4961475	351	1776978	106848	HHV8GK18_gp49	-	ORF47	APP	-	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-
2385372	4961475	60343	1776978	121898	HHV8GK18_gp49	XX-FW89031B12.3	ORF47	FAM3A	-	2.19|DLD|DXS560S|XAP-7	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	P98173	Q9BU27|D3DWX8	NP_001269241|NP_001269240|NP_001164605|NP_001164604|NP_068578|NP_001164603	-	-	-	-	-	-
2385373	4961475	55757	1776978	120875	HHV8GK18_gp49	RP11-31K22.2	ORF47	UGGT2	-	HUGT2|UGCGL2|UGT2	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	Q9NYU1	Q05D90	NP_064506	-	-	-	-	-	-
2385374	4961475	2195	1776978	108489	HHV8GK18_gp49	-	ORF47	FAT1	-	CDHF7|CDHR8|FAT|ME5|hFat1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	Q14517	-	NP_005236	-	-	-	-	-	-
2385375	4961475	2717	1776978	108981	HHV8GK18_gp49	-	ORF47	GLA	-	GALA	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	P06280	Q53Y83	NP_000160	-	-	-	-	-	-
2385376	4961475	79022	1776978	122490	HHV8GK18_gp49	-	ORF47	TMEM106C	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	Q9BVX2	-	NP_001137313|NP_076961|NP_001137315|NP_001137314	-	-	-	-	-	-
2385377	4961475	79654	1776978	122781	HHV8GK18_gp49	RP11-69J16.1	ORF47	HECTD3	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	Q5T447	B3KU34|A1A4G1	NP_078878	-	-	-	-	-	-
2385378	4961475	23140	1776978	116757	HHV8GK18_gp49	-	ORF47	ZZEF1	-	ZZZ4	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	O43149	-	NP_055928	-	-	-	-	-	-
2385379	4961475	5034	1776978	111073	HHV8GK18_gp49	-	ORF47	P4HB	-	DSI|ERBA2L|GIT|P4Hbeta|PDI|PDIA1|PHDB|PO4DB|PO4HB|PROHB	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	P07237	A0A024R8S5	NP_000909	-	-	-	-	-	-
2385380	4961475	9375	1776978	114776	HHV8GK18_gp49	-	ORF47	TM9SF2	-	P76	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	Q99805	A0A024QYR8	NP_004791	-	-	-	-	-	-
2385381	4961475	79586	1776978	122729	HHV8GK18_gp49	UNQ651/PRO1281	ORF47	CHPF	-	CHSY2|CSS2	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	Q8IZ52	-	NP_078812|NP_001182660	-	-	-	-	-	-
2385382	4961475	9403	1776978	114800	HHV8GK18_gp49	-	ORF47	SEP15	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	O60613	-	NP_976086|NP_004252	-	-	-	-	-	-
2385383	4961475	9860	1776978	115194	HHV8GK18_gp49	-	ORF47	LRIG2	-	LIG-2|LIG2|UFS2	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	O94898	-	NP_055628	-	-	-	-	-	-
2385384	4961475	23071	1776978	116704	HHV8GK18_gp49	UNQ532/PRO1075	ORF47	ERP44	-	PDIA10|TXNDC4	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	Q9BS26	-	NP_055866	-	-	-	-	-	-
2385385	4961475	9601	1776978	114966	HHV8GK18_gp49	-	ORF47	PDIA4	-	ERP70|ERP72|ERp-72	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	P13667	-	NP_004902	-	-	-	-	-	-
2385386	4961475	2923	1776978	109180	HHV8GK18_gp49	-	ORF47	PDIA3	-	ER60|ERp57|ERp60|ERp61|GRP57|GRP58|HEL-S-269|HEL-S-93n|HsT17083|P58|PI-PLC	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	P30101	V9HVY3	NP_005304	-	-	-	-	-	-
2385387	4961475	51061	1776978	119253	HHV8GK18_gp49	-	ORF47	TXNDC11	-	EFP1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	Q6PKC3	-	NP_056998	-	-	-	-	-	-
2385388	4961475	4853	1776978	110915	HHV8GK18_gp49	-	ORF47	NOTCH2	-	AGS2|HJCYS|hN2	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HDB7	Q76RG7	YP_001129399	Q04721	Q9UFD5|Q6IQ50	NP_077719|NP_001186930	-	-	-	-	-	-
2385389	4961458	9701	1776961	115053	HHV8GK18_gp48	RP4-579N16.5	ORF48	PPP6R2	-	KIAA0685|PP6R2|SAP190|SAPS2	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR85	Q77GW0	YP_001129400	O75170	-	NP_001229827|NP_001229829|NP_055493|NP_001229828	-	-	-	-	-	-
2385390	4961458	91526	1776961	124841	HHV8GK18_gp48	-	ORF48	ANKRD44	-	PP6-ARS-B	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR85	Q77GW0	YP_001129400	Q8N8A2	B7Z6Z7	NP_001182073|NP_710181	-	-	-	-	-	-
2385391	4961458	23243	1776961	116847	HHV8GK18_gp48	-	ORF48	ANKRD28	-	PITK|PPP1R65	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR85	Q77GW0	YP_001129400	O15084	A0A024R2G8	NP_001182028|NP_056014|NP_001182027	-	-	-	-	-	-
2385392	4961458	283373	1776961	129540	HHV8GK18_gp48	UNQ5837	ORF48	ANKRD52	-	ANKRD33	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR85	Q77GW0	YP_001129400	Q8NB46	B3KWN0	NP_775866	-	-	-	-	-	-
2385393	4961458	22870	1776961	116537	HHV8GK18_gp48	-	ORF48	PPP6R1	-	KIAA1115|PP6R1|SAP190|SAPS1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR85	Q77GW0	YP_001129400	Q9UPN7	-	NP_055746	-	-	-	-	-	-
2385394	4961448	29883	1776951	118938	HHV8GK18_gp53	-	ORF49	CNOT7	-	CAF1|Caf1a|hCAF-1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR83	O40934	YP_001129402	Q9UIV1	-	NP_001309026|NP_473367|NP_001309019|NP_037486|NP_001309027|NP_001309024|NP_001309018|NP_001309022|NP_001309023|NP_001309020|NP_001309021|NP_001309025|NP_001309017|NP_001309016|NP_001309028|NP_001309029	-	-	-	-	-	-
2385395	4961448	4849	1776951	110911	HHV8GK18_gp53	XXbac-BCX105G6.1	ORF49	CNOT3	-	LENG2|NOT3|NOT3H	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR83	O40934	YP_001129402	O75175	A0A024R4R3	NP_055331	-	-	-	-	-	-
2385396	4961448	4848	1776951	110910	HHV8GK18_gp53	HSPC131	ORF49	CNOT2	-	CDC36|NOT2|NOT2H	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR83	O40934	YP_001129402	Q9NZN8	B3KTL6|B2RDX7|A0A024RBD8|F8VV52	NP_055330|NP_001186231|NP_001186232	-	-	-	-	-	-
2385397	4961448	23019	1776951	116660	HHV8GK18_gp53	AD-005	ORF49	CNOT1	-	CDC39|NOT1|NOT1H	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR83	O40934	YP_001129402	A5YKK6	-	NP_057368|NP_996882|NP_001252541	-	-	-	-	-	-
2385398	4961448	57472	1776951	121542	HHV8GK18_gp53	-	ORF49	CNOT6	-	CCR4|Ccr4a	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR83	O40934	YP_001129402	Q9ULM6	-	NP_056270|NP_001290170	-	-	-	-	-	-
2385399	4961448	85456	1776951	124540	HHV8GK18_gp53	-	ORF49	TNKS1BP1	-	TAB182	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR83	O40934	YP_001129402	Q9C0C2	A0A024R542	NP_203754	-	-	-	-	-	-
2385400	4961526	10499	1777029	115761	HHV8GK18_gp52	-	ORF50	NCOA2	-	GRIP1|KAT13C|NCoA-2|SRC2|TIF2|bHLHe75	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HCV3	O92608	YP_001129401	Q15596	-	NP_006531|NP_001308641|NP_001308640|NP_001308642|NP_001308636|NP_001308632	-	-	-	-	-	-
2385401	4961526	221935	1777029	128768	HHV8GK18_gp52	-	ORF50	SDK1	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HCV3	O92608	YP_001129401	Q7Z5N4	-	NP_689957|NP_001073121	-	-	-	-	-	-
2385402	4961496	9933	1776999	115259	HHV8GK18_gp56	RP11-526D20.2	ORF52	KIAA0020	-	HA-8|HLA-HA8|PEN|PUF6|XTP5|hPUF-A	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR80	F5HBL8	YP_001129405	Q15397	-	NP_055693	-	-	-	-	-	-
2385403	4961496	114294	1776999	125311	HHV8GK18_gp56	UNQ843/PRO1781	ORF52	LACTB	-	G24|MRPL56	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR80	F5HBL8	YP_001129405	P83111	-	NP_116246|NP_741982|NP_001275514	-	-	-	-	-	-
2385404	4961496	3692	1776999	109898	HHV8GK18_gp56	RP4-614O4.1	ORF52	EIF6	-	CAB|EIF3A|ITGB4BP|b(2)gcn|eIF-6|p27(BBP)|p27BBP	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR80	F5HBL8	YP_001129405	P56537	-	NP_001254739|NP_002203|NP_852133|NP_852131	-	-	-	-	-	-
2385405	4961496	4931	1776999	110985	HHV8GK18_gp56	-	ORF52	NVL	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR80	F5HBL8	YP_001129405	O15381	B4DF43	NP_001230076|NP_002524|NP_996671|NP_001230075	-	-	-	-	-	-
2385406	4961432	9527	1776935	114903	HHV8GK18_gp59	-	ORF55	GOSR1	-	GOLIM2|GOS-28|GOS28|GOS28/P28|GS28|P28	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5H9W9	Q76RG2	YP_001129408	O95249	E9PCW1	NP_004862|NP_001007025|NP_001007026	-	-	-	-	-	-
2385407	4961445	10452	1776948	115716	HHV8GK18_gp60	-	ORF56	TOMM40	-	C19orf1|D19S1177E|PER-EC1|PEREC1|TOM40	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HIN0	Q76RG1	YP_001129409	O96008	A0A024R0P9	NP_006105|NP_001122389|NP_001122388	-	-	-	-	-	-
2385408	4961445	5566	1776948	111553	HHV8GK18_gp60	-	ORF56	PRKACA	-	PKACA	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HIN0	Q76RG1	YP_001129409	P17612	A0A024R7J0	NP_001291278|NP_002721|NP_997401	-	-	-	-	-	-
2385409	4961525	23476	1777028	117036	HHV8GK18_gp61	-	ORF57	BRD4	-	CAP|HUNK1|HUNKI|MCAP	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR75	D0UZS0	YP_001129410	O60885	-	NP_001317313|NP_490597|NP_055114	-	-	-	-	-	-
2385410	4961525	6046	1777028	111973	HHV8GK18_gp61	DADB-17J1.3	ORF57	BRD2	-	D6S113E|FSH|FSRG1|NAT|RING3|RNF3	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR75	D0UZS0	YP_001129410	P25440	X5CF57|A0A024RCR5	NP_001186384|NP_005095|NP_001278915|NP_001106653|NP_001186385	-	-	-	-	-	-
2385411	4961525	28981	1777028	118802	HHV8GK18_gp61	-	ORF57	IFT81	-	CDV-1|CDV-1R|CDV1|CDV1R|DV1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR75	D0UZS0	YP_001129410	Q8WYA0	A0A024RBJ1	NP_001137251|NP_054774|NP_113661	-	-	-	-	-	-
2385412	4961525	114049	1777028	125277	HHV8GK18_gp61	HUSSY-03	ORF57	WBSCR22	-	HASJ4442|HUSSY-3|MERM1|PP3381|WBMT	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR75	D0UZS0	YP_001129410	O43709	Q75ME3	NP_059998|NP_001189489	-	-	-	-	-	-
2385413	4961525	63893	1777028	121973	HHV8GK18_gp61	-	ORF57	UBE2O	-	E2-230K	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR75	D0UZS0	YP_001129410	Q9C0C9	-	NP_071349	-	-	-	-	-	-
2385414	4961525	9567	1777028	114937	HHV8GK18_gp61	RP3-508I15.1	ORF57	GTPBP1	-	GP-1|GP1|HSPC018	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HR75	D0UZS0	YP_001129410	O00178	-	NP_004277	-	-	-	-	-	-
2385415	4961480	5780	1776983	111744	HHV8GK18_gp68	-	ORF58	PTPN9	-	MEG2|PTPMEG2	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAD1	Q77ZG4	YP_001129415	P43378	Q6IQ43	NP_002824	-	-	-	-	-	-
2385416	4961480	22930	1776983	116590	HHV8GK18_gp68	-	ORF58	RAB3GAP1	-	P130|RAB3GAP|RAB3GAP130|WARBM1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAD1	Q77ZG4	YP_001129415	Q15042	B9A6J2	NP_036365|NP_001165906	-	-	-	-	-	-
2385417	4961480	11196	1776983	116365	HHV8GK18_gp68	MSTP053	ORF58	SEC23IP	-	P125|P125A	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAD1	Q77ZG4	YP_001129415	Q9Y6Y8	-	NP_009121	-	-	-	-	-	-
2385418	4961480	51255	1776983	119411	HHV8GK18_gp68	HSPC238	ORF58	RNF181	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAD1	Q77ZG4	YP_001129415	Q9P0P0	-	NP_057578	-	-	-	-	-	-
2385419	4961480	154807	1776983	127558	HHV8GK18_gp68	-	ORF58	VKORC1L1	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAD1	Q77ZG4	YP_001129415	Q8N0U8	A8K0F7	NP_775788|NP_001271271	-	-	-	-	-	-
2385420	4961492	6908	1776995	112771	HHV8GK18_gp70	RP1-191N21.3	ORF59	TBP	-	GTF2D|GTF2D1|HDL4|SCA17|TFIID	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HID2	Q77ZG5	YP_001129416	P20226	Q32MN7	NP_001165556|NP_003185	-	-	-	-	-	-
2385421	4961492	6838	1776995	112705	HHV8GK18_gp70	-	ORF59	SURF6	-	RRP14	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HID2	Q77ZG5	YP_001129416	O75683	-	NP_006744|NP_001265871	-	-	-	-	-	-
2385422	4961492	10250	1776995	115544	HHV8GK18_gp70	-	ORF59	SRRM1	-	160-KD|POP101|SRM160	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HID2	Q77ZG5	YP_001129416	Q8IYB3	-	NP_001290378|NP_001290377|NP_005830	-	-	-	-	-	-
2385423	4961492	23133	1776995	116751	HHV8GK18_gp70	RP13-444K19.2	ORF59	PHF8	-	JHDM1F|MRXSSD|ZNF422	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HID2	Q77ZG5	YP_001129416	Q9UPP1	O95327	NP_001171827|NP_001171826|NP_001171825|NP_055922	-	-	-	-	-	-
2385424	4961521	23271	1777024	116872	HHV8GK18_gp03	RP11-93N17.1	ORF6	CAMSAP2	-	CAMSAP1L1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRD3	-	YP_001129352	Q08AD1	B3KTI4	NP_001284637|NP_001284636|NP_982284	-	-	-	-	-	-
