#BioGRIDInteractionID	EntrezGeneID_InteractorA	EntrezGeneID_InteractorB	BioGRIDID_InteractorA	BioGRIDID_InteractorB	SystematicName_InteractorA	SystematicName_InteractorB	OfficialSymbol_InteractorA	OfficialSymbol_InteractorB	Synonyms_InteractorA	Synonyms_InteractorB	ExperimentalSystem	ExperimentalSystemType	Author	PublicationSource	OrganismID_InteractorA	OrganismName_InteractorA	OrganismID_InteractorB	OrganismName_InteractorB	Throughput	Score	Modification	Qualifications	Tags	SourceDatabase	SWISSPROTAccessions_InteractorA	TREMBLAccessions_InteractorA	REFSEQAccessions_InteractorA	SWISSPROTAccessions_InteractorB	TREMBLAccessions_InteractorB	REFSEQAccessions_InteractorB	OntologyTermIDs	OntologyTermNames	OntologyTermCategories	OntologyTermQualifierIDs	OntologyTermQualifierNames	OntologyTermTypes
2659088	1489678	4869	4383916	110929	SARS-CoV-9a	-	N	NPM1	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	B23|NPM	Affinity Capture-Western	physical	Zeng Y (2008)	PUBMED:18243139	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59595	-	NP_828858	P06748	-	NP_002511|NP_001032827|NP_954654	-	-	-	-	-	-
2659089	4869	1489678	110929	4383916	-	SARS-CoV-9a	NPM1	N	B23|NPM	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	Affinity Capture-Western	physical	Zeng Y (2008)	PUBMED:18243139	9606	Homo sapiens	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P06748	-	NP_002511|NP_001032827|NP_954654	P59595	-	NP_828858	-	-	-	-	-	-
2659090	1489678	4869	4383916	110929	SARS-CoV-9a	-	N	NPM1	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	B23|NPM	Reconstituted Complex	physical	Zeng Y (2008)	PUBMED:18243139	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59595	-	NP_828858	P06748	-	NP_002511|NP_001032827|NP_954654	-	-	-	-	-	-
2659123	1489680	1489680	4383931	4383931	SARS-CoV-1a-nsp5a	SARS-CoV-1a-nsp5a	nsp5a	nsp5a	nsp5|sars1a|orf1a|SARS-CoV nsp5a|SARS-CoV nsp5|SARS-CoV sars1a|orf1a-nsp5|orf1a-nsp5a|pp1a|R1A_CVHSA	nsp5|sars1a|orf1a|SARS-CoV nsp5a|SARS-CoV nsp5|SARS-CoV sars1a|orf1a-nsp5|orf1a-nsp5a|pp1a|R1A_CVHSA	Co-crystal Structure	physical	Tan J (2005)	PUBMED:16242152	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6U8	-	-	P0C6U8	-	-	-	-	-	-	-	-
2659369	1489680	1489680	4383948	4383951	SARS-CoV-1ab-nsp10ab	SARS-CoV-1ab-nsp14ab	nsp10ab	nsp14ab	nsp10|sars1ab|orf1ab|SARS-CoV nsp10ab|SARS-CoV nsp10|SARS-CoV sars1ab|orf1ab-nsp10|orf1ab-nsp10ab|pp1ab|R1AB_CVHSA	nsp14|sars1ab|orf1ab|SARS-CoV nsp14ab|SARS-CoV nsp14|SARS-CoV sars1ab|orf1ab-nsp14|orf1ab-nsp14ab|pp1ab|R1AB_CVHSA	FRET	physical	Bouvet M (2014)	PUBMED:25074927	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828868	P0C6X7	-	NP_828871	-	-	-	-	-	-
2659370	1489680	1489680	4383948	4383951	SARS-CoV-1ab-nsp10ab	SARS-CoV-1ab-nsp14ab	nsp10ab	nsp14ab	nsp10|sars1ab|orf1ab|SARS-CoV nsp10ab|SARS-CoV nsp10|SARS-CoV sars1ab|orf1ab-nsp10|orf1ab-nsp10ab|pp1ab|R1AB_CVHSA	nsp14|sars1ab|orf1ab|SARS-CoV nsp14ab|SARS-CoV nsp14|SARS-CoV sars1ab|orf1ab-nsp14|orf1ab-nsp14ab|pp1ab|R1AB_CVHSA	Reconstituted Complex	physical	Bouvet M (2014)	PUBMED:25074927	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828868	P0C6X7	-	NP_828871	-	-	-	-	-	-
2659371	1489680	1489680	4383948	4383953	SARS-CoV-1ab-nsp10ab	SARS-CoV-1ab-nsp16ab	nsp10ab	nsp16ab	nsp10|sars1ab|orf1ab|SARS-CoV nsp10ab|SARS-CoV nsp10|SARS-CoV sars1ab|orf1ab-nsp10|orf1ab-nsp10ab|pp1ab|R1AB_CVHSA	nsp16|sars1ab|orf1ab|SARS-CoV nsp16ab|SARS-CoV nsp16|SARS-CoV sars1ab|orf1ab-nsp16|orf1ab-nsp16ab|pp1ab|R1AB_CVHSA	Reconstituted Complex	physical	Bouvet M (2014)	PUBMED:25074927	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828868	P0C6X7	-	NP_828873	-	-	-	-	-	-
2659372	1489680	1489680	4383948	4383953	SARS-CoV-1ab-nsp10ab	SARS-CoV-1ab-nsp16ab	nsp10ab	nsp16ab	nsp10|sars1ab|orf1ab|SARS-CoV nsp10ab|SARS-CoV nsp10|SARS-CoV sars1ab|orf1ab-nsp10|orf1ab-nsp10ab|pp1ab|R1AB_CVHSA	nsp16|sars1ab|orf1ab|SARS-CoV nsp16ab|SARS-CoV nsp16|SARS-CoV sars1ab|orf1ab-nsp16|orf1ab-nsp16ab|pp1ab|R1AB_CVHSA	FRET	physical	Bouvet M (2014)	PUBMED:25074927	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828868	P0C6X7	-	NP_828873	-	-	-	-	-	-
2659373	1489668	59272	4383915	121864	SARS-CoV-2	UNQ868/PRO1885	S	ACE2	ORF2|2|spike glycoprotein|E2|surface|S protein|SARS-CoV S|SARS-CoV Spike|peplomer|SPIKE_CVHSA	ACEH	Reconstituted Complex	physical	Zhao J (2007)	PUBMED:17055551	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59594	-	NP_828851	Q9BYF1	-	NP_068576	-	-	-	-	-	-
2659374	1489668	59272	4383915	121864	SARS-CoV-2	UNQ868/PRO1885	S	ACE2	ORF2|2|spike glycoprotein|E2|surface|S protein|SARS-CoV S|SARS-CoV Spike|peplomer|SPIKE_CVHSA	ACEH	Reconstituted Complex	physical	Glende J (2008)	PUBMED:18814896	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59594	-	NP_828851	Q9BYF1	-	NP_068576	-	-	-	-	-	-
2659484	1489677	114548	4383923	125319	SARS-CoV-8b	-	ORF8b	NLRP3	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	AGTAVPRL|AII|AVP|C1orf7|CIAS1|CLR1.1|FCAS|FCAS1|FCU|MWS|NALP3|PYPAF1	Affinity Capture-Western	physical	Shi CS (2019)	PUBMED:31231549	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q80H93	-	NP_849177	Q96P20	A0A024R5Q0	NP_001073289|NP_899632|NP_001120934|NP_001120933|NP_004886|NP_001230062	-	-	-	-	-	-
2659485	1489677	1489677	4383923	4383923	SARS-CoV-8b	SARS-CoV-8b	ORF8b	ORF8b	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	Affinity Capture-Western	physical	Shi CS (2019)	PUBMED:31231549	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	forms aggregates in vivo	-	BIOGRID	Q80H93	-	NP_849177	Q80H93	-	NP_849177	-	-	-	-	-	-
2659486	114548	1489677	125319	4383923	-	SARS-CoV-8b	NLRP3	ORF8b	AGTAVPRL|AII|AVP|C1orf7|CIAS1|CLR1.1|FCAS|FCAS1|FCU|MWS|NALP3|PYPAF1	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	Affinity Capture-Western	physical	Shi CS (2019)	PUBMED:31231549	9606	Homo sapiens	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	Q96P20	A0A024R5Q0	NP_001073289|NP_899632|NP_001120934|NP_001120933|NP_004886|NP_001230062	Q80H93	-	NP_849177	-	-	-	-	-	-
2659487	1489668	59272	4383915	121864	SARS-CoV-2	UNQ868/PRO1885	S	ACE2	ORF2|2|spike glycoprotein|E2|surface|S protein|SARS-CoV S|SARS-CoV Spike|peplomer|SPIKE_CVHSA	ACEH	Reconstituted Complex	physical	Wong SK (2004)	PUBMED:14670965	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59594	-	NP_828851	Q9BYF1	-	NP_068576	-	-	-	-	-	-
2659488	1489668	59272	4383915	121864	SARS-CoV-2	UNQ868/PRO1885	S	ACE2	ORF2|2|spike glycoprotein|E2|surface|S protein|SARS-CoV S|SARS-CoV Spike|peplomer|SPIKE_CVHSA	ACEH	Reconstituted Complex	physical	Ho TY (2006)	PUBMED:16337697	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59594	-	NP_828851	Q9BYF1	-	NP_068576	-	-	-	-	-	-
2659489	1489668	59272	4383915	121864	SARS-CoV-2	UNQ868/PRO1885	S	ACE2	ORF2|2|spike glycoprotein|E2|surface|S protein|SARS-CoV S|SARS-CoV Spike|peplomer|SPIKE_CVHSA	ACEH	Reconstituted Complex	physical	Lang J (2011)	PUBMED:21887302	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59594	-	NP_828851	Q9BYF1	-	NP_068576	-	-	-	-	-	-
2659490	1489668	6441	4383915	112339	SARS-CoV-2	-	S	SFTPD	ORF2|2|spike glycoprotein|E2|surface|S protein|SARS-CoV S|SARS-CoV Spike|peplomer|SPIKE_CVHSA	COLEC7|PSP-D|SFTP4|SP-D	Reconstituted Complex	physical	Leth-Larsen R (2007)	PUBMED:17412287	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59594	-	NP_828851	P35247	-	NP_003010	-	-	-	-	-	-
2659491	1489672	3551	4383913	109767	SARS-CoV-5	-	M	IKBKB	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	Affinity Capture-Western	physical	Fang X (2007)	PUBMED:17705188	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59596	-	NP_828855	O14920	-	NP_001547|NP_001177649|NP_001229707	-	-	-	-	-	-
2659492	1489673	1489680	4383919	4383946	SARS-CoV-6	SARS-CoV-1ab-nsp8ab	ORF6	nsp8ab	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Kumar P (2007)	PUBMED:17532020	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659493	1489673	1489680	4383919	4383946	SARS-CoV-6	SARS-CoV-1ab-nsp8ab	ORF6	nsp8ab	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Reconstituted Complex	physical	Kumar P (2007)	PUBMED:17532020	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659494	1489680	1489673	4383946	4383919	SARS-CoV-1ab-nsp8ab	SARS-CoV-6	nsp8ab	ORF6	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	Affinity Capture-Western	physical	Kumar P (2007)	PUBMED:17532020	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828866	P59634	-	NP_828856	-	-	-	-	-	-
2659495	1489673	1489680	4383919	4383946	SARS-CoV-6	SARS-CoV-1ab-nsp8ab	ORF6	nsp8ab	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	Kumar P (2007)	PUBMED:17532020	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659498	1489680	7316	4383943	113164	SARS-CoV-1ab-nsp5ab	-	nsp5ab	UBC	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	HMG20	Co-crystal Structure	physical	Chou CY (2014)	PUBMED:24531491	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828863	P0CG48	-	NP_066289	-	-	-	-	-	-
2659646	1489680	1489680	4383940	4383944	SARS-CoV-1ab-nsp2ab	SARS-CoV-1ab-nsp6ab	nsp2ab	nsp6ab	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	nsp6|sars1ab|orf1ab|SARS-CoV nsp6ab|SARS-CoV nsp6|SARS-CoV sars1ab|orf1ab-nsp6|orf1ab-nsp6ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828851	P0C6X7	-	NP_828864	-	-	-	-	-	-
2659647	1489680	1489680	4383940	4383946	SARS-CoV-1ab-nsp2ab	SARS-CoV-1ab-nsp8ab	nsp2ab	nsp8ab	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828851	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659648	1489680	1489680	4383940	4383937	SARS-CoV-1ab-nsp2ab	SARS-CoV-1a-nsp11a	nsp2ab	nsp11a	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	nsp11|sars1a|orf1a|SARS-CoV nsp11a|SARS-CoV nsp11|SARS-CoV sars1a|orf1a-nsp11|orf1a-nsp11a|pp1a|R1A_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828851	P0C6U8	-	NP_904321	-	-	-	-	-	-
2659649	1489680	1489680	4383940	4383953	SARS-CoV-1ab-nsp2ab	SARS-CoV-1ab-nsp16ab	nsp2ab	nsp16ab	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	nsp16|sars1ab|orf1ab|SARS-CoV nsp16ab|SARS-CoV nsp16|SARS-CoV sars1ab|orf1ab-nsp16|orf1ab-nsp16ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828851	P0C6X7	-	NP_828873	-	-	-	-	-	-
2659650	1489680	1489669	4383940	4383917	SARS-CoV-1ab-nsp2ab	SARS-CoV-3a	nsp2ab	ORF3a	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828851	P59632	-	NP_828852	-	-	-	-	-	-
2659651	1489680	1489680	4383941	4383940	SARS-CoV-1ab-nsp3ab	SARS-CoV-1ab-nsp2ab	nsp3ab	nsp2ab	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	P0C6X7	-	NP_828851	-	-	-	-	-	-
2659652	1489680	1489669	4383941	4383917	SARS-CoV-1ab-nsp3ab	SARS-CoV-3a	nsp3ab	ORF3a	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	P59632	-	NP_828852	-	-	-	-	-	-
2659653	1489680	1489679	4383943	4383924	SARS-CoV-1ab-nsp5ab	SARS-CoV-9b	nsp5ab	ORF9b	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828863	P59636	-	NP_828859	-	-	-	-	-	-
2659654	1489680	1489680	4383945	4383946	SARS-CoV-1ab-nsp7ab	SARS-CoV-1ab-nsp8ab	nsp7ab	nsp8ab	nsp7|sars1ab|orf1ab|SARS-CoV nsp7ab|SARS-CoV nsp7|SARS-CoV sars1ab|orf1ab-nsp7|orf1ab-nsp7ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828865	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659655	1489680	1489680	4383947	4383946	SARS-CoV-1ab-nsp9ab	SARS-CoV-1ab-nsp8ab	nsp9ab	nsp8ab	nsp9|sars1ab|orf1ab|SARS-CoV nsp9ab|SARS-CoV nsp9|SARS-CoV sars1ab|orf1ab-nsp9|orf1ab-nsp9ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828867	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659656	1489680	1489680	4383949	4383946	SARS-CoV-1ab-nsp12ab	SARS-CoV-1ab-nsp8ab	nsp12ab	nsp8ab	nsp12|sars1ab|orf1ab|SARS-CoV nsp12ab|SARS-CoV nsp12|SARS-CoV sars1ab|orf1ab-nsp12|orf1ab-nsp12ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828869	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659657	1489680	1489680	4383950	4383946	SARS-CoV-1ab-nsp13ab	SARS-CoV-1ab-nsp8ab	nsp13ab	nsp8ab	nsp13|sars1ab|orf1ab|SARS-CoV nsp13ab|SARS-CoV nsp13|SARS-CoV sars1ab|orf1ab-nsp13|orf1ab-nsp13ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828870	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659658	1489680	1489680	4383951	4383946	SARS-CoV-1ab-nsp14ab	SARS-CoV-1ab-nsp8ab	nsp14ab	nsp8ab	nsp14|sars1ab|orf1ab|SARS-CoV nsp14ab|SARS-CoV nsp14|SARS-CoV sars1ab|orf1ab-nsp14|orf1ab-nsp14ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828871	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659659	1489671	1489680	4383914	4383939	SARS-CoV-4	SARS-CoV-1ab-nsp1ab	E	nsp1ab	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	nsp1|sars1ab|orf1ab|SARS-CoV nsp1ab|SARS-CoV nsp1|SARS-CoV sars1ab|orf1ab-nsp1|orf1ab-nsp1ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59637	-	NP_828854	P0C6X7	-	NP_828860	-	-	-	-	-	-
2659660	1489671	1489680	4383914	4383946	SARS-CoV-4	SARS-CoV-1ab-nsp8ab	E	nsp8ab	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59637	-	NP_828854	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659661	1489671	1489671	4383914	4383914	SARS-CoV-4	SARS-CoV-4	E	E	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59637	-	NP_828854	P59637	-	NP_828854	-	-	-	-	-	-
